상가업소번호,brand,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,도로명주소,층정보,경도,위도,place_id,월간 검색량,블로그누적발행,encoded,brand_type,리뷰수,방문자_리뷰수,블로그_리뷰수,log_리뷰수,log_방문자_리뷰수,log_블로그_리뷰수
MA010120220804924517,역전할머니,역전할머니맥주,보라점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41463,용인시 기흥구,41463535,보라동,4146310500,보라동,4146310500105760000,576.0,,경기도 용인시 기흥구 보라동 576,414634412270,경기도 용인시 기흥구 한보라1로10번길,경기도 용인시 기흥구 한보라1로10번길 5,1.0,127.108966620119,37.2535634756466,1689089491,20.0,69.0,기흥구 한보라1로10번길 역전할머니,경쟁사,175,185,20.0,5.170483995038151,5.225746673713202,3.044522437723423
MA010120220813254322,역전할머니,역전할머니맥주,병점점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41590,화성시,41590520,진안동,4159011600,진안동,4159011600108770010,877.0,10.0,경기도 화성시 진안동 877-10,415903210050,경기도 화성시 병점동로,경기도 화성시 병점동로 98,,127.040219405628,37.2126992590135,1617851980,20.0,75.0,화성시 병점동로 역전할머니,경쟁사,232,333,50.0,5.4510384535657,5.811140992976701,3.9318256327243257
MA010120220811858738,역전할머니,역전할머니맥주,서현점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41135,성남시 분당구,41135580,서현1동,4113510500,서현동,4113510500102450004,245.0,4.0,경기도 성남시 분당구 서현동 245-4,411353180034,경기도 성남시 분당구 서현로,경기도 성남시 분당구 서현로 204,1.0,127.125205521164,37.3871255597989,1927925705,20.0,87.0,분당구 서현로 역전할머니,경쟁사,260,327,67.0,5.564520407322694,5.793013608384144,4.219507705176107
MA0101202211A0082093,역전할머니,역전할머니맥주시흥월곶점,,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,41,경기도,41390,시흥시,41390582,월곶동,4139013100,월곶동,4139013100110140003,1014.0,3.0,경기도 시흥시 월곶동 1014-3,413903199044,경기도 시흥시 월곶중앙로,경기도 시흥시 월곶중앙로 59,,126.738619706147,37.3885428372565,1070341433,20.0,28.0,시흥시 월곶중앙로 역전할머니,경쟁사,38,56,4.0,3.6635616461296463,4.04305126783455,1.6094379124341003
MA0101202211A0093211,역전할머니,역전할머니맥주의정부신곡점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41150,의정부시,41150567,신곡1동,4115010400,신곡동,4115010400107200004,720.0,4.0,경기도 의정부시 신곡동 720-4,411503181014,경기도 의정부시 발곡로,경기도 의정부시 발곡로 26,1.0,127.057854461993,37.7310792170843,1376823175,20.0,532.0,의정부시 발곡로 역전할머니,경쟁사,136,155,15.0,4.919980925828125,5.049856007249537,2.772588722239781
MA0101202211A0102809,역전할머니,역전할머니맥주역북점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41461,용인시 처인구,41461525,역북동,4146110200,역북동,4146110200107570000,757.0,,경기도 용인시 처인구 역북동 757,414613205044,경기도 용인시 처인구 명지로60번길,경기도 용인시 처인구 명지로60번길 8-3,,127.187172688845,37.2311197817194,1390740042,20.0,124.0,처인구 명지로60번길 역전할머니,경쟁사,139,157,36.0,4.941642422609304,5.062595033026967,3.6109179126442243
MA010120220807213861,역전할머니,역전할머니맥주,영통점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110120001,1012.0,1.0,경기도 수원시 영통구 영통동 1012-1,411174331083,경기도 수원시 영통구 반달로35번길,경기도 수원시 영통구 반달로35번길 30,1.0,127.077470772644,37.2517771737684,1264776733,20.0,68.0,영통구 반달로35번길 역전할머니,경쟁사,139,176,58.0,4.941642422609304,5.176149732573829,4.07753744390572
MA010120220803554400,역전할머니,역전할머니맥주,소사벌점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41220,평택시,41220620,비전1동,4122011800,비전동,4122011800111000002,1100.0,2.0,경기도 평택시 비전동 1100-2,412203198035,경기도 평택시 비전5로,경기도 평택시 비전5로 26,,127.114277962358,37.0005581242467,1241677174,20.0,125.0,평택시 비전5로 역전할머니,경쟁사,187,232,43.0,5.236441962829949,5.4510384535657,3.784189633918261
MA010120220804988046,역전할머니,역전할머니맥주이천,하이닉스점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41500,이천시,41500253,부발읍,4150025330,부발읍,4150025330107280001,728.0,1.0,경기도 이천시 부발읍 아미리 728-1,415002012002,경기도 이천시 부발읍 경충대로,경기도 이천시 부발읍 경충대로 2096-44,,127.490350380319,37.2530217656665,1553565618,20.0,45.0,부발읍 경충대로 역전할머니,경쟁사,200,161,31.0,5.303304908059076,5.087596335232384,3.4657359027997265
MA010120220803919720,역전할머니,역전할머니맥주안산원곡점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41273,안산시 단원구,41273555,백운동,4127310800,원곡동,4127310800108470000,847.0,,경기도 안산시 단원구 원곡동 847,412733191060,경기도 안산시 단원구 원선1로,경기도 안산시 단원구 원선1로 37,,126.802256554139,37.3262342474524,1144308043,40.0,76.0,단원구 원선1로 역전할머니,경쟁사,181,194,22.0,5.204006687076795,5.272999558563747,3.1354942159291497
MA010120220812434107,역전할머니,역전할머니맥주김포,장기점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41570,김포시,41570560,장기동,4157010400,장기동,4157010400113990000,1399.0,,경기도 김포시 장기동 1399,415704427116,경기도 김포시 김포한강1로78번길,경기도 김포시 김포한강1로78번길 7,,126.670656839246,37.6448696814319,1149042526,100.0,330.0,김포시 김포한강1로78번길 역전할머니,경쟁사,412,440,31.0,6.023447592961033,6.089044875446846,3.4657359027997265
MA010120220814362876,역전할머니,역전할머니맥주신흥역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41131,성남시 수정구,41131530,신흥3동,4113110100,신흥동,4113110100141990000,4199.0,,경기도 성남시 수정구 신흥동 4199,411314334211,경기도 성남시 수정구 산성대로255번길,경기도 성남시 수정구 산성대로255번길 7,1.0,127.145024891477,37.4408666895073,1667781793,20.0,166.0,수정구 산성대로255번길 역전할머니,경쟁사,217,263,38.0,5.384495062789089,5.575949103146316,3.6635616461296463
MA010120220803781936,역전할머니,역전할머니맥주,문산점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41480,파주시,41480250,문산읍,4148025021,문산읍,4148025021100610078,61.0,78.0,경기도 파주시 문산읍 문산리 61-78,414803206033,경기도 파주시 문산읍 문향로,경기도 파주시 문산읍 문향로 69-15,1.0,126.7845709177,37.8584093552074,1623890470,20.0,98.0,문산읍 문향로 역전할머니,경쟁사,65,100,12.0,4.189654742026425,4.61512051684126,2.5649493574615367
MA0101202211A0026444,역전할머니,역전할머니맥주상갈점,,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,41,경기도,41463,용인시 기흥구,41463530,상갈동,4146310300,상갈동,4146310300101240007,124.0,7.0,경기도 용인시 기흥구 상갈동 124-7,414634412063,경기도 용인시 기흥구 금화로108번길,경기도 용인시 기흥구 금화로108번길 7,,127.106224097261,37.2671807170313,1349495996,20.0,19.0,기흥구 금화로108번길 역전할머니,경쟁사,138,136,19.0,4.9344739331306915,4.919980925828125,2.995732273553991
MA0101202211A0019509,역전할머니,역전할머니맥주오산세교,신도시점,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,41,경기도,41370,오산시,41370543,신장1동,4137010700,금암동,4137010700105000003,500.0,3.0,경기도 오산시 금암동 500-3,413704394168,경기도 오산시 수목원로468번길,경기도 오산시 수목원로468번길 12,1.0,127.050930919027,37.1755987968834,1468997905,20.0,79.0,오산시 수목원로468번길 역전할머니,경쟁사,73,81,16.0,4.30406509320417,4.406719247264253,2.833213344056216
MA0101202504A0063159,역전할머니,역전할머니맥주동탄,영천점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41590,화성시,41590590,동탄5동,4159013100,영천동,4159013100107020006,702.0,6.0,경기도 화성시 영천동 702-6,415904852414,경기도 화성시 지산2길,경기도 화성시 지산2길 11,1.0,127.113426410524,37.2058038001846,1095383795,20.0,57.0,화성시 지산2길 역전할머니,경쟁사,182,255,27.0,5.209486152841421,5.545177444479562,3.332204510175204
MA010120220808718042,역전할머니,역전할머니맥주안산,초지점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41273,안산시 단원구,41273570,초지동,4127310700,초지동,4127310700107320001,732.0,1.0,경기도 안산시 단원구 초지동 732-1,412733190010,경기도 안산시 단원구 광덕1로,경기도 안산시 단원구 광덕1로 62,,126.816291294928,37.308155120699,1777694244,40.0,211.0,단원구 광덕1로 역전할머니,경쟁사,148,221,23.0,5.003946305945459,5.402677381872279,3.1780538303479458
MA010120220812270813,역전할머니,역전할머니맥주수원망포역점,,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117580,영통2동,4111710500,영통동,4111710500109750010,975.0,10.0,경기도 수원시 영통구 영통동 975-10,411174331137,경기도 수원시 영통구 영통로214번길,경기도 수원시 영통구 영통로214번길 21,1.0,127.058372433356,37.2466071242034,1416990198,20.0,68.0,영통구 영통로214번길 역전할머니,경쟁사,174,280,51.0,5.1647859739235145,5.638354669333745,3.9512437185814275
MA010120220811842140,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41113,수원시 권선구,41113540,세류3동,4111312600,세류동,4111312600108540001,854.0,1.0,경기도 수원시 권선구 세류동 854-1,411133175031,경기도 수원시 권선구 세지로,경기도 수원시 권선구 세지로 85,1.0,127.01794647927,37.2595501304728,1992923813,20.0,100.0,권선구 세지로 역전할머니,경쟁사,117,81,24.0,4.770684624465665,4.406719247264253,3.2188758248682006
MA010120220804607268,역전할머니,역전할머니맥주,광명역점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41210,광명시,41210655,일직동,4121010600,일직동,4121010600105080004,508.0,4.0,경기도 광명시 일직동 508-4,412104361304,경기도 광명시 일직로12번길,경기도 광명시 일직로12번길 24,,126.881832867185,37.4208670019978,1209111618,20.0,86.0,광명시 일직로12번길 역전할머니,경쟁사,184,241,24.0,5.220355825078324,5.488937726156687,3.2188758248682006
MA0101202210A0089792,역전할머니,역전할머니맥주평택궁리점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41220,평택시,41220330,고덕면,4122033026,고덕면,4122033026100720011,72.0,11.0,경기도 평택시 고덕면 궁리 72-11,412204364048,경기도 평택시 고덕면 궁2길,경기도 평택시 고덕면 궁2길 67,,127.03438564056,37.018044070761,1910684172,20.0,64.0,고덕면 궁2길 역전할머니,경쟁사,57,61,8.0,4.060443010546419,4.127134385045092,2.1972245773362196
MA010120220808359321,역전할머니,역전할머니맥주,안양일번가점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41171,안양시 만안구,41171510,안양1동,4117110100,안양동,4117110100106740243,674.0,243.0,경기도 안양시 만안구 안양동 674-243,411714346301,경기도 안양시 만안구 장내로143번길,경기도 안양시 만안구 장내로143번길 29,1.0,126.922513309651,37.3991500505523,1303652689,20.0,105.0,만안구 장내로143번길 역전할머니,경쟁사,414,502,82.0,6.028278520230698,6.220590170099739,4.418840607796598
MA010120220802674022,역전할머니,역전할머니맥주수원영화점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41111,수원시 장안구,41111580,영화동,4111113400,영화동,4111113400103250004,325.0,4.0,경기도 수원시 장안구 영화동 325-4,411114322403,경기도 수원시 장안구 팔달로259번길,경기도 수원시 장안구 팔달로259번길 24,1.0,127.012754789406,37.2899248797668,1699151005,20.0,79.0,장안구 팔달로259번길 역전할머니,경쟁사,207,220,15.0,5.337538079701318,5.3981627015177525,2.772588722239781
MA010120220813157273,역전할머니,역전할머니맥주안양인덕원점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41173,안양시 동안구,41173559,인덕원동,4117310200,관양동,4117310200115010012,1501.0,12.0,경기도 안양시 동안구 관양동 1501-12,411734349178,경기도 안양시 동안구 인덕원로24번길,경기도 안양시 동안구 인덕원로24번길 29,,126.975356331129,37.4010379857871,1710467126,20.0,102.0,동안구 인덕원로24번길 역전할머니,경쟁사,253,335,36.0,5.537334267018537,5.817111159963204,3.6109179126442243
MA0101202210A0082159,역전할머니,역전할머니맥주시흥배곧한라비발디점,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41390,시흥시,41390597,배곧2동,4139013500,배곧동,4139013500102450000,245.0,,경기도 시흥시 배곧동 245,413903350760,경기도 시흥시 배곧1로,경기도 시흥시 배곧1로 27-16,1.0,126.714614460014,37.3612224073393,1660117557,20.0,58.0,시흥시 배곧1로 역전할머니,경쟁사,98,128,2.0,4.59511985013459,4.859812404361672,1.0986122886681098
MA010120220809710220,역전할머니,역전할머니맥주,상록수점,I2,음식,I211,주점,I21103,생맥주 전문,I56219,기타 주점업,41,경기도,41271,안산시 상록구,41271560,본오3동,4127110400,본오동,4127110400108740004,874.0,4.0,경기도 안산시 상록구 본오동 874-4,412713190035,경기도 안산시 상록구 상록수로,경기도 안산시 상록구 상록수로 48,1.0,126.865156242582,37.3022199917936,1262360533,20.0,98.0,상록구 상록수로 역전할머니,경쟁사,168,238,33.0,5.1298987149230735,5.476463551931511,3.5263605246161616
MA010120220813424915,역전할머니,역전할머니맥주,평택용이점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41220,평택시,41220635,용이동,4122012400,용이동,4122012400104640001,464.0,1.0,경기도 평택시 용이동 464-1,412204364915,경기도 평택시 현신2길,경기도 평택시 현신2길 24,,127.138164019348,36.9951172215901,1403299671,20.0,61.0,평택시 현신2길 역전할머니,경쟁사,133,167,17.0,4.897839799950911,5.123963979403259,2.8903717578961645
MA010120220804763929,역전할머니,역전할머니맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,41,경기도,41192,부천시 원미구,41192520,심곡2동,4119210200,심곡동,4119210200103800024,380.0,24.0,경기도 부천시 원미구 심곡동 380-24,411924352168,경기도 부천시 원미구 부천로29번길,경기도 부천시 원미구 부천로29번길 35,1.0,126.781299807556,37.4871012801629,1280687010,20.0,124.0,원미구 부천로29번길 역전할머니,경쟁사,420,548,95.0,6.042632833682381,6.3080984415095305,4.564348191467836
